support,itemsets
0.0011460041709692441,"frozenset({'coughing up sputum', 'difficulty breathing', 'wheezing'})"
0.0011999973003435313,"frozenset({'coughing up sputum', 'difficulty breathing', 'fever'})"
0.000640493497202481,"frozenset({'coughing up sputum', 'coryza', 'difficulty breathing', 'nasal congestion'})"
0.0006398185830853024,"frozenset({'coughing up sputum', 'difficulty breathing', 'nasal congestion', 'cough'})"
0.0005966240795858727,"frozenset({'coughing up sputum', 'difficulty breathing', 'coryza', 'cough'})"
0.0005844756254766581,"frozenset({'coughing up sputum', 'difficulty breathing', 'cough', 'fever'})"
0.0006134969325153375,"frozenset({'coughing up sputum', 'coryza', 'sharp chest pain', 'difficulty breathing'})"
0.0005838007113594796,"frozenset({'coughing up sputum', 'sharp chest pain', 'difficulty breathing', 'cough'})"
0.0005770515701876936,"frozenset({'coughing up sputum', 'sharp chest pain', 'difficulty breathing', 'nasal congestion'})"
0.0006013484784061228,"frozenset({'coughing up sputum', 'sharp chest pain', 'difficulty breathing', 'fever'})"
0.000564903116078479,"frozenset({'coughing up sputum', 'shortness of breath', 'sharp chest pain', 'difficulty breathing'})"
0.0005466804349146571,"frozenset({'coughing up sputum', 'shortness of breath', 'difficulty breathing', 'coryza'})"
0.0005392563796256926,"frozenset({'coughing up sputum', 'shortness of breath', 'difficulty breathing', 'nasal congestion'})"
0.0005217086125790493,"frozenset({'coughing up sputum', 'shortness of breath', 'difficulty breathing', 'wheezing'})"
0.0005264330113992995,"frozenset({'coughing up sputum', 'shortness of breath', 'difficulty breathing', 'fever'})"
0.0005554543184379787,"frozenset({'coughing up sputum', 'sharp chest pain', 'difficulty breathing', 'wheezing'})"
0.0006148467607496946,"frozenset({'coughing up sputum', 'difficulty breathing', 'wheezing', 'nasal congestion'})"
0.000561528545492586,"frozenset({'coughing up sputum', 'difficulty breathing', 'wheezing', 'cough'})"
0.0005689526007815505,"frozenset({'coughing up sputum', 'difficulty breathing', 'wheezing', 'fever'})"
0.0005777264843048722,"frozenset({'coughing up sputum', 'coryza', 'difficulty breathing', 'wheezing'})"
0.0006107972760466231,"frozenset({'coughing up sputum', 'difficulty breathing', 'nasal congestion', 'fever'})"
0.0005871752819453724,"frozenset({'coughing up sputum', 'coryza', 'difficulty breathing', 'fever'})"
0.0010393677404550272,"frozenset({'coughing up sputum', 'shortness of breath', 'headache'})"
0.0010177704887053122,"frozenset({'coughing up sputum', 'cough', 'headache'})"
0.0009954983228384188,"frozenset({'coughing up sputum', 'sharp chest pain', 'headache'})"
0.0006607409207178386,"frozenset({'coughing up sputum', 'sore throat', 'headache'})"
0.0006364440124994095,"frozenset({'coughing up sputum', 'nasal congestion', 'headache'})"
0.000629019957210445,"frozenset({'coughing up sputum', 'coryza', 'headache'})"
0.0006080976195779087,"frozenset({'coughing up sputum', 'difficulty breathing', 'headache'})"
0.0006168715031012303,"frozenset({'coughing up sputum', 'headache', 'fever'})"
0.0005979739078202299,"frozenset({'coughing up sputum', 'wheezing', 'headache'})"
0.0005034859314152274,"frozenset({'coughing up sputum', 'sharp chest pain', 'cough', 'headache'})"
0.0022690612619544162,"frozenset({'coughing up sputum', 'coryza', 'fever'})"
0.002227216586689344,"frozenset({'coughing up sputum', 'cough', 'fever'})"
0.0021921210525960573,"frozenset({'coughing up sputum', 'nasal congestion', 'fever'})"
0.0019059574669123354,"frozenset({'coughing up sputum', 'sharp chest pain', 'fever'})"
0.0016515148447360072,"frozenset({'coughing up sputum', 'shortness of breath', 'fever'})"
0.001190548502703031,"frozenset({'coughing up sputum', 'coryza', 'cough', 'fever'})"
0.00109538561218085,"frozenset({'coughing up sputum', 'cough', 'nasal congestion', 'fever'})"
0.001137905201563101,"frozenset({'coughing up sputum', 'coryza', 'nasal congestion', 'fever'})"
0.0006013484784061228,"frozenset({'cough', 'coryza', 'nasal congestion', 'coughing up sputum', 'fever'})"
0.0010184454028224908,"frozenset({'coughing up sputum', 'sharp chest pain', 'cough', 'fever'})"
0.00092800691112056,"frozenset({'coughing up sputum', 'sharp chest pain', 'nasal congestion', 'fever'})"
0.0009739010710887039,"frozenset({'coughing up sputum', 'sharp chest pain', 'coryza', 'fever'})"
0.000519008956110335,"frozenset({'sharp chest pain', 'cough', 'coryza', 'coughing up sputum', 'fever'})"
0.0009273319970033813,"frozenset({'coughing up sputum', 'shortness of breath', 'sharp chest pain', 'fever'})"
0.0009043849170193093,"frozenset({'coughing up sputum', 'shortness of breath', 'coryza', 'fever'})"
0.0008645649841057725,"frozenset({'coughing up sputum', 'shortness of breath', 'cough', 'fever'})"
0.0008105718547314854,"frozenset({'coughing up sputum', 'shortness of breath', 'nasal congestion', 'fever'})"
0.001202022042695067,"frozenset({'coughing up sputum', 'chest tightness', 'sharp chest pain'})"
0.0011716509074220305,"frozenset({'coughing up sputum', 'chest tightness', 'nasal congestion'})"
0.0010751381886654923,"frozenset({'coughing up sputum', 'chest tightness', 'cough'})"
0.0010731134463139566,"frozenset({'coughing up sputum', 'chest tightness', 'coryza'})"
0.001098760182766743,"frozenset({'coughing up sputum', 'chest tightness', 'wheezing'})"
0.001067714133376528,"frozenset({'coughing up sputum', 'shortness of breath', 'chest tightness'})"
0.00103801791222067,"frozenset({'coughing up sputum', 'chest tightness', 'fever'})"
0.0006242955583901948,"frozenset({'coughing up sputum', 'chest tightness', 'difficulty breathing'})"
0.0006681649760068031,"frozenset({'coughing up sputum', 'chest tightness', 'sharp chest pain', 'nasal congestion'})"
0.0006094474478122659,"frozenset({'coughing up sputum', 'chest tightness', 'nasal congestion', 'cough'})"
0.0005817759690079437,"frozenset({'coughing up sputum', 'chest tightness', 'sharp chest pain', 'cough'})"
0.0005480302631490143,"frozenset({'coughing up sputum', 'chest tightness', 'wheezing', 'cough'})"
0.0006087725336950873,"frozenset({'coughing up sputum', 'chest tightness', 'sharp chest pain', 'coryza'})"
0.0005689526007815505,"frozenset({'coughing up sputum', 'chest tightness', 'coryza', 'nasal congestion'})"
0.0005520797478520858,"frozenset({'coughing up sputum', 'chest tightness', 'coryza', 'cough'})"
0.0005682776866643719,"frozenset({'coughing up sputum', 'chest tightness', 'coryza', 'wheezing'})"
0.0006094474478122659,"frozenset({'coughing up sputum', 'chest tightness', 'wheezing', 'nasal congestion'})"
0.0005892000242969082,"frozenset({'coughing up sputum', 'chest tightness', 'sharp chest pain', 'wheezing'})"
0.0005918996807656226,"frozenset({'coughing up sputum', 'shortness of breath', 'chest tightness', 'nasal congestion'})"
0.0005527546619692644,"frozenset({'coughing up sputum', 'shortness of breath', 'chest tightness', 'coryza'})"
0.0005163092996416206,"frozenset({'coughing up sputum', 'shortness of breath', 'chest tightness', 'wheezing'})"
0.0005169842137587992,"frozenset({'coughing up sputum', 'shortness of breath', 'chest tightness', 'cough'})"
0.0005999986501717656,"frozenset({'coughing up sputum', 'shortness of breath', 'chest tightness', 'sharp chest pain'})"
0.0005372316372741568,"frozenset({'coughing up sputum', 'chest tightness', 'wheezing', 'fever'})"
0.0005311574102195496,"frozenset({'coughing up sputum', 'shortness of breath', 'chest tightness', 'fever'})"
0.0005217086125790493,"frozenset({'coughing up sputum', 'chest tightness', 'cough', 'fever'})"
0.0005905498525312654,"frozenset({'coughing up sputum', 'chest tightness', 'sharp chest pain', 'fever'})"
0.0005547794043208002,"frozenset({'coughing up sputum', 'chest tightness', 'coryza', 'fever'})"
0.0005622034596097647,"frozenset({'coughing up sputum', 'chest tightness', 'nasal congestion', 'fever'})"
0.0006425182395540167,"frozenset({'coughing up sputum', 'sore throat', 'ear pain'})"
0.0005183340419931564,"frozenset({'coughing up sputum', 'coryza', 'ear pain'})"
0.0005034859314152274,"frozenset({'coughing up sputum', 'ear pain', 'fever'})"
0.0005014611890636916,"frozenset({'coughing up sputum', 'nasal congestion', 'ear pain'})"
0.0005574790607895145,"frozenset({'coughing up sputum', 'sore throat', 'facial pain'})"
0.0005122598149385491,"frozenset({'coughing up sputum', 'facial pain', 'coryza'})"
0.0006499422948429812,"frozenset({'coughing up sputum', 'allergic reaction', 'fever'})"
0.0006465677242570882,"frozenset({'coughing up sputum', 'allergic reaction', 'wheezing'})"
0.0006418433254368382,"frozenset({'coughing up sputum', 'allergic reaction', 'coryza'})"
0.0006168715031012303,"frozenset({'coughing up sputum', 'allergic reaction', 'sharp chest pain'})"
0.0005689526007815505,"frozenset({'coughing up sputum', 'shortness of breath', 'allergic reaction'})"
0.000651967037194517,"frozenset({'coughing up sputum', 'allergic reaction', 'difficulty breathing'})"
0.0006539917795460527,"frozenset({'coughing up sputum', 'allergic reaction', 'cough'})"
0.0006681649760068031,"frozenset({'coughing up sputum', 'chest tightness', 'allergic reaction'})"
0.0006830130865847321,"frozenset({'coughing up sputum', 'allergic reaction', 'nasal congestion'})"
0.0005777264843048722,"frozenset({'coughing up sputum', 'excessive anger', 'abusing alcohol'})"
0.0006168715031012303,"frozenset({'coughing up sputum', 'drug abuse', 'excessive anger'})"
0.0006202460736871233,"frozenset({'coughing up sputum', 'excessive anger', 'cough'})"
0.0006047230489920158,"frozenset({'coughing up sputum', 'shortness of breath', 'excessive anger'})"
0.000533857066688264,"frozenset({'coughing up sputum', 'excessive anger', 'headache'})"
0.0006006735642889443,"frozenset({'coughing up sputum', 'excessive anger', 'sharp chest pain'})"
0.002881883280352575,"frozenset({'congestion in chest', 'sore throat'})"
0.0021921210525960573,"frozenset({'coughing up sputum', 'congestion in chest'})"
0.0021111313585346265,"frozenset({'congestion in chest', 'wheezing'})"
0.002484358865334386,"frozenset({'congestion in chest', 'sharp chest pain'})"
0.002262987034899809,"frozenset({'congestion in chest', 'coryza'})"
0.0022312660713924154,"frozenset({'congestion in chest', 'nasal congestion'})"
0.0031963932589577975,"frozenset({'congestion in chest', 'cough'})"
0.0011871739321171382,"frozenset({'congestion in chest', 'difficulty breathing'})"
0.002877158881532325,"frozenset({'congestion in chest', 'fever'})"
0.0021509512914481633,"frozenset({'shortness of breath', 'congestion in chest'})"
0.002069286683269554,"frozenset({'congestion in chest', 'headache'})"
0.0009502790769874534,"frozenset({'congestion in chest', 'chest tightness'})"
0.0009151835428941668,"frozenset({'congestion in chest', 'ear pain'})"
0.0006803134301160178,"frozenset({'congestion in chest', 'frontal headache'})"
0.0006681649760068031,"frozenset({'congestion in chest', 'facial pain'})"
0.0006499422948429812,"frozenset({'congestion in chest', 'sinus congestion'})"
0.0007451051853651623,"frozenset({'painful sinuses', 'congestion in chest'})"
0.0016420660470955071,"frozenset({'congestion in chest', 'sore throat', 'cough'})"
0.0011676014227189591,"frozenset({'coughing up sputum', 'congestion in chest', 'sore throat'})"
0.0012519656873662827,"frozenset({'coughing up sputum', 'congestion in chest', 'sharp chest pain'})"
0.0011399299439146368,"frozenset({'coughing up sputum', 'congestion in chest', 'coryza'})"
0.0011385801156802797,"frozenset({'coughing up sputum', 'congestion in chest', 'nasal congestion'})"
0.001129806232156958,"frozenset({'coughing up sputum', 'congestion in chest', 'cough'})"
0.0011345306309772081,"frozenset({'coughing up sputum', 'congestion in chest', 'fever'})"
0.0006816632583503749,"frozenset({'coughing up sputum', 'congestion in chest', 'sore throat', 'sharp chest pain'})"
0.0006506172089601599,"frozenset({'coughing up sputum', 'congestion in chest', 'sharp chest pain', 'coryza'})"
0.0005676027725471934,"frozenset({'coughing up sputum', 'congestion in chest', 'sore throat', 'coryza'})"
0.0006566914360147671,"frozenset({'coughing up sputum', 'congestion in chest', 'sharp chest pain', 'nasal congestion'})"
0.0006182213313355875,"frozenset({'coughing up sputum', 'congestion in chest', 'sore throat', 'nasal congestion'})"
0.0005851505395938367,"frozenset({'coughing up sputum', 'congestion in chest', 'coryza', 'nasal congestion'})"
0.000651967037194517,"frozenset({'coughing up sputum', 'congestion in chest', 'sharp chest pain', 'cough'})"
0.0006492673807258027,"frozenset({'coughing up sputum', 'congestion in chest', 'sore throat', 'cough'})"
0.0005885251101797296,"frozenset({'coughing up sputum', 'congestion in chest', 'coryza', 'cough'})"
0.0005750268278361579,"frozenset({'coughing up sputum', 'congestion in chest', 'nasal congestion', 'cough'})"
0.0006080976195779087,"frozenset({'coughing up sputum', 'congestion in chest', 'cough', 'fever'})"
0.0005595038031410503,"frozenset({'coughing up sputum', 'congestion in chest', 'coryza', 'fever'})"
0.0006620907489521959,"frozenset({'coughing up sputum', 'congestion in chest', 'sharp chest pain', 'fever'})"
0.0006168715031012303,"frozenset({'coughing up sputum', 'congestion in chest', 'sore throat', 'fever'})"
0.0005811010548907651,"frozenset({'coughing up sputum', 'congestion in chest', 'nasal congestion', 'fever'})"
0.0010960605262980286,"frozenset({'coughing up sputum', 'congestion in chest', 'wheezing'})"
0.0010616399063219206,"frozenset({'congestion in chest', 'sore throat', 'wheezing'})"
0.0012452165461944967,"frozenset({'congestion in chest', 'sharp chest pain', 'wheezing'})"
0.0011547780544925658,"frozenset({'congestion in chest', 'coryza', 'wheezing'})"
0.0010562405933844919,"frozenset({'congestion in chest', 'wheezing', 'nasal congestion'})"
0.001137905201563101,"frozenset({'congestion in chest', 'wheezing', 'cough'})"
0.0010960605262980286,"frozenset({'congestion in chest', 'wheezing', 'fever'})"
0.0010697388757280636,"frozenset({'shortness of breath', 'wheezing', 'congestion in chest'})"
0.0006155216748668732,"frozenset({'coughing up sputum', 'congestion in chest', 'sharp chest pain', 'wheezing'})"
0.0005817759690079437,"frozenset({'coughing up sputum', 'congestion in chest', 'coryza', 'wheezing'})"
0.0005716522572502649,"frozenset({'coughing up sputum', 'congestion in chest', 'wheezing', 'cough'})"
0.0005608536313754075,"frozenset({'coughing up sputum', 'congestion in chest', 'wheezing', 'fever'})"
0.0005662529443128362,"frozenset({'coughing up sputum', 'congestion in chest', 'sore throat', 'wheezing'})"
0.0006566914360147671,"frozenset({'congestion in chest', 'sore throat', 'sharp chest pain', 'wheezing'})"
0.0005952742513515155,"frozenset({'congestion in chest', 'sore throat', 'wheezing', 'cough'})"
0.0005412811219772283,"frozenset({'congestion in chest', 'sore throat', 'coryza', 'wheezing'})"
0.000561528545492586,"frozenset({'congestion in chest', 'sore throat', 'wheezing', 'fever'})"
0.000556804146672336,"frozenset({'shortness of breath', 'sore throat', 'wheezing', 'congestion in chest'})"
0.0007363313018418406,"frozenset({'congestion in chest', 'sharp chest pain', 'coryza', 'wheezing'})"
0.0006600660066006601,"frozenset({'congestion in chest', 'sharp chest pain', 'wheezing', 'nasal congestion'})"
0.0006114721901638016,"frozenset({'congestion in chest', 'wheezing', 'nasal congestion', 'coryza'})"
0.000541956036094407,"frozenset({'congestion in chest', 'sore throat', 'wheezing', 'nasal congestion'})"
0.0005318323243367281,"frozenset({'congestion in chest', 'wheezing', 'nasal congestion', 'cough'})"
0.000530482496102371,"frozenset({'coughing up sputum', 'congestion in chest', 'wheezing', 'nasal congestion'})"
0.0005709773431330864,"frozenset({'congestion in chest', 'wheezing', 'nasal congestion', 'fever'})"
0.0005601787172582289,"frozenset({'shortness of breath', 'wheezing', 'nasal congestion', 'congestion in chest'})"
0.0006958364548111253,"frozenset({'congestion in chest', 'sharp chest pain', 'wheezing', 'cough'})"
0.0006188962454527661,"frozenset({'congestion in chest', 'coryza', 'wheezing', 'cough'})"
0.0006202460736871233,"frozenset({'congestion in chest', 'cough', 'wheezing', 'fever'})"
0.0005595038031410503,"frozenset({'congestion in chest', 'coryza', 'wheezing', 'fever'})"
0.0006465677242570882,"frozenset({'congestion in chest', 'sharp chest pain', 'wheezing', 'fever'})"
0.0005723271713674435,"frozenset({'shortness of breath', 'cough', 'wheezing', 'congestion in chest'})"
0.0005662529443128362,"frozenset({'shortness of breath', 'congestion in chest', 'wheezing', 'fever'})"
0.000606072877226373,"frozenset({'shortness of breath', 'sharp chest pain', 'wheezing', 'congestion in chest'})"
0.000538581465508514,"frozenset({'coughing up sputum', 'shortness of breath', 'wheezing', 'congestion in chest'})"
0.0005925745948828011,"frozenset({'shortness of breath', 'coryza', 'wheezing', 'congestion in chest'})"
0.0013363299520136062,"frozenset({'congestion in chest', 'sore throat', 'sharp chest pain'})"
0.0013093333873264628,"frozenset({'congestion in chest', 'sharp chest pain', 'cough'})"
0.0012620893991239614,"frozenset({'congestion in chest', 'sharp chest pain', 'fever'})"
0.0007511794124197696,"frozenset({'congestion in chest', 'sore throat', 'sharp chest pain', 'cough'})"
0.0006803134301160178,"frozenset({'congestion in chest', 'sharp chest pain', 'cough', 'fever'})"
0.0007039354242172683,"frozenset({'congestion in chest', 'sore throat', 'sharp chest pain', 'fever'})"
0.0013511780625915352,"frozenset({'congestion in chest', 'sharp chest pain', 'coryza'})"
0.0011777251344766379,"frozenset({'congestion in chest', 'coryza', 'cough'})"
0.0011271065756882437,"frozenset({'congestion in chest', 'sore throat', 'coryza'})"
0.0011007849251182787,"frozenset({'congestion in chest', 'coryza', 'fever'})"
0.0006917869701080538,"frozenset({'congestion in chest', 'sharp chest pain', 'coryza', 'cough'})"
0.0006904371418736966,"frozenset({'congestion in chest', 'sore throat', 'sharp chest pain', 'coryza'})"
0.0006303697854448022,"frozenset({'congestion in chest', 'sore throat', 'coryza', 'cough'})"
0.0006492673807258027,"frozenset({'congestion in chest', 'sharp chest pain', 'coryza', 'fever'})"
0.0005527546619692644,"frozenset({'congestion in chest', 'coryza', 'cough', 'fever'})"
0.0005601787172582289,"frozenset({'congestion in chest', 'sore throat', 'coryza', 'fever'})"
0.0013181072708497844,"frozenset({'congestion in chest', 'sharp chest pain', 'nasal congestion'})"
0.0012080962697496743,"frozenset({'congestion in chest', 'coryza', 'nasal congestion'})"
0.0012013471285778885,"frozenset({'congestion in chest', 'sore throat', 'nasal congestion'})"
0.0011271065756882437,"frozenset({'congestion in chest', 'nasal congestion', 'cough'})"
0.0011608522815471731,"frozenset({'congestion in chest', 'nasal congestion', 'fever'})"
0.000716083878326483,"frozenset({'congestion in chest', 'sharp chest pain', 'coryza', 'nasal congestion'})"
0.0007316069030215905,"frozenset({'congestion in chest', 'sore throat', 'sharp chest pain', 'nasal congestion'})"
0.0006134969325153375,"frozenset({'congestion in chest', 'sore throat', 'coryza', 'nasal congestion'})"
0.000686387657170625,"frozenset({'congestion in chest', 'sharp chest pain', 'nasal congestion', 'cough'})"
0.0006499422948429812,"frozenset({'congestion in chest', 'sore throat', 'nasal congestion', 'cough'})"
0.0006283450430932664,"frozenset({'congestion in chest', 'coryza', 'nasal congestion', 'cough'})"
0.0005932495089999798,"frozenset({'congestion in chest', 'cough', 'nasal congestion', 'fever'})"
0.000648592466608624,"frozenset({'congestion in chest', 'sharp chest pain', 'nasal congestion', 'fever'})"
0.0006377938407337667,"frozenset({'congestion in chest', 'sore throat', 'nasal congestion', 'fever'})"
0.0006296948713276235,"frozenset({'congestion in chest', 'coryza', 'nasal congestion', 'fever'})"
0.0006107972760466231,"frozenset({'congestion in chest', 'sharp chest pain', 'difficulty breathing'})"
0.0005439807784459428,"frozenset({'coughing up sputum', 'congestion in chest', 'difficulty breathing'})"
0.0006330694419135165,"frozenset({'congestion in chest', 'difficulty breathing', 'fever'})"
0.0006114721901638016,"frozenset({'congestion in chest', 'difficulty breathing', 'cough'})"
0.0006033732207576586,"frozenset({'shortness of breath', 'difficulty breathing', 'congestion in chest'})"
0.0005952742513515155,"frozenset({'congestion in chest', 'difficulty breathing', 'nasal congestion'})"
0.0005777264843048722,"frozenset({'congestion in chest', 'difficulty breathing', 'coryza'})"
0.0006512921230773384,"frozenset({'congestion in chest', 'sore throat', 'difficulty breathing'})"
0.0006411684113196596,"frozenset({'congestion in chest', 'difficulty breathing', 'headache'})"
0.0016251931941660424,"frozenset({'congestion in chest', 'cough', 'fever'})"
0.0014935849413162175,"frozenset({'congestion in chest', 'sore throat', 'fever'})"
0.000860515499402701,"frozenset({'congestion in chest', 'sore throat', 'cough', 'fever'})"
0.0011541031403753872,"frozenset({'shortness of breath', 'nasal congestion', 'congestion in chest'})"
0.0011203574345164577,"frozenset({'shortness of breath', 'cough', 'congestion in chest'})"
0.0010582653357360276,"frozenset({'shortness of breath', 'congestion in chest', 'fever'})"
0.0011912234168202096,"frozenset({'shortness of breath', 'sharp chest pain', 'congestion in chest'})"
0.001108208980407243,"frozenset({'shortness of breath', 'sore throat', 'congestion in chest'})"
0.0011399299439146368,"frozenset({'shortness of breath', 'coryza', 'congestion in chest'})"
0.0010623148204390992,"frozenset({'coughing up sputum', 'shortness of breath', 'congestion in chest'})"
0.0006580412642491243,"frozenset({'shortness of breath', 'sharp chest pain', 'nasal congestion', 'congestion in chest'})"
0.0005999986501717656,"frozenset({'shortness of breath', 'cough', 'nasal congestion', 'congestion in chest'})"
0.0006202460736871233,"frozenset({'shortness of breath', 'sharp chest pain', 'cough', 'congestion in chest'})"
0.0005932495089999798,"frozenset({'shortness of breath', 'coryza', 'cough', 'congestion in chest'})"
0.0005892000242969082,"frozenset({'shortness of breath', 'congestion in chest', 'nasal congestion', 'fever'})"
0.0005547794043208002,"frozenset({'shortness of breath', 'congestion in chest', 'cough', 'fever'})"
0.0005716522572502649,"frozenset({'shortness of breath', 'sharp chest pain', 'congestion in chest', 'fever'})"
0.0005487051772661929,"frozenset({'shortness of breath', 'congestion in chest', 'coryza', 'fever'})"
0.0005608536313754075,"frozenset({'shortness of breath', 'sore throat', 'congestion in chest', 'fever'})"
0.0005426309502115855,"frozenset({'coughing up sputum', 'shortness of breath', 'congestion in chest', 'fever'})"
0.0006607409207178386,"frozenset({'shortness of breath', 'sore throat', 'sharp chest pain', 'congestion in chest'})"
0.0005979739078202299,"frozenset({'shortness of breath', 'sore throat', 'cough', 'congestion in chest'})"
0.000614171846632516,"frozenset({'shortness of breath', 'sore throat', 'nasal congestion', 'congestion in chest'})"
0.0005230584408134065,"frozenset({'shortness of breath', 'sore throat', 'coryza', 'congestion in chest'})"
0.0006398185830853024,"frozenset({'shortness of breath', 'sharp chest pain', 'coryza', 'congestion in chest'})"
0.0006296948713276235,"frozenset({'shortness of breath', 'coryza', 'nasal congestion', 'congestion in chest'})"
0.0005838007113594796,"frozenset({'coughing up sputum', 'shortness of breath', 'sharp chest pain', 'congestion in chest'})"
0.0005622034596097647,"frozenset({'coughing up sputum', 'shortness of breath', 'sore throat', 'congestion in chest'})"
0.0006033732207576586,"frozenset({'coughing up sputum', 'shortness of breath', 'nasal congestion', 'congestion in chest'})"
0.0005696275148987292,"frozenset({'coughing up sputum', 'shortness of breath', 'coryza', 'congestion in chest'})"
0.0005372316372741568,"frozenset({'coughing up sputum', 'shortness of breath', 'cough', 'congestion in chest'})"
0.0011682763368361375,"frozenset({'congestion in chest', 'cough', 'headache'})"
0.001031268771048884,"frozenset({'congestion in chest', 'sore throat', 'headache'})"
0.0006850378289362678,"frozenset({'shortness of breath', 'congestion in chest', 'headache'})"
0.0006168715031012303,"frozenset({'congestion in chest', 'sharp chest pain', 'headache'})"
0.001106859152172886,"frozenset({'congestion in chest', 'headache', 'fever'})"
0.000686387657170625,"frozenset({'congestion in chest', 'coryza', 'headache'})"
0.0006647904054209102,"frozenset({'congestion in chest', 'nasal congestion', 'headache'})"
0.0005945993372343369,"frozenset({'coughing up sputum', 'congestion in chest', 'headache'})"
0.0005750268278361579,"frozenset({'congestion in chest', 'wheezing', 'headache'})"
0.0005743519137189792,"frozenset({'congestion in chest', 'sore throat', 'cough', 'headache'})"
0.0005892000242969082,"frozenset({'congestion in chest', 'headache', 'sore throat', 'fever'})"
0.0006101223619294445,"frozenset({'congestion in chest', 'headache', 'cough', 'fever'})"
0.0006344192701478737,"frozenset({'congestion in chest', 'chest tightness', 'sharp chest pain'})"
0.0005520797478520858,"frozenset({'congestion in chest', 'chest tightness', 'nasal congestion'})"
0.0005311574102195496,"frozenset({'congestion in chest', 'chest tightness', 'coryza'})"
0.0005183340419931564,"frozenset({'coughing up sputum', 'congestion in chest', 'chest tightness'})"
0.0005021361031808702,"frozenset({'congestion in chest', 'chest tightness', 'wheezing'})"
0.000629019957210445,"frozenset({'congestion in chest', 'cough', 'ear pain'})"
0.0005183340419931564,"frozenset({'congestion in chest', 'ear pain', 'headache'})"
0.0005250831831649423,"frozenset({'painful sinuses', 'cough', 'congestion in chest'})"
0.0005142845572900848,"frozenset({'painful sinuses', 'congestion in chest', 'ear pain'})"
0.0037612963750362767,"frozenset({'fluid retention', 'nausea'})"
0.0034461114823138754,"frozenset({'fluid retention', 'decreased appetite'})"
0.002435090134780349,"frozenset({'fluid retention', 'fever'})"
0.0024296908218429205,"frozenset({'fluid retention', 'chills'})"
0.0022866090290010596,"frozenset({'burning abdominal pain', 'fluid retention'})"
0.0038686077196676723,"frozenset({'vomiting', 'fluid retention'})"
0.0031930186883719048,"frozenset({'fluid retention', 'diarrhea'})"
0.0026335148852308543,"frozenset({'fluid retention', 'headache'})"
0.0034312633717359466,"frozenset({'sharp abdominal pain', 'fluid retention'})"
0.002359499753656347,"frozenset({'fluid retention', 'blood in stool'})"
0.0011993223862263526,"frozenset({'fluid retention', 'rectal bleeding'})"
0.0032841320941910143,"frozenset({'fluid retention', 'itching of skin'})"
0.0024992069759123153,"frozenset({'fluid retention', 'skin rash'})"
0.0023858214042263124,"frozenset({'fluid retention', 'skin swelling'})"
0.0018472399387177982,"frozenset({'fluid retention', 'lip swelling'})"
0.0012033718709294242,"frozenset({'swollen eye', 'fluid retention'})"
0.001197297643874817,"frozenset({'itchiness of eye', 'fluid retention'})"
0.0038638833208474222,"frozenset({'fluid retention', 'abnormal appearing skin'})"
0.002431040650077278,"frozenset({'fluid retention', 'allergic reaction'})"
0.0024249664230226705,"frozenset({'fluid retention', 'cough'})"
0.002827890150978288,"frozenset({'fluid retention', 'peripheral edema'})"
0.0009502790769874534,"frozenset({'fluid retention', 'difficulty breathing'})"
0.0009239574264174883,"frozenset({'fluid retention', 'palpitations'})"
0.0008854873217383088,"frozenset({'fluid retention', 'chest tightness'})"
0.0018614131351785486,"frozenset({'fluid retention', 'weakness'})"
0.0024782846382797787,"frozenset({'fluid retention', 'sharp chest pain'})"
0.0016521897588531859,"frozenset({'shortness of breath', 'fluid retention'})"
0.002418892195968063,"frozenset({'fluid retention', 'leg swelling'})"
0.0007444302712479837,"frozenset({'fluid retention', 'depressive or psychotic symptoms'})"
0.0009799752981433114,"frozenset({'fluid retention', 'frequent urination'})"
0.0017088825446961874,"frozenset({'fluid retention', 'hand or finger swelling'})"
0.001520581506003361,"frozenset({'fluid retention', 'skin lesion'})"
0.0011959478156404598,"frozenset({'fluid retention', 'foot or toe swelling'})"
0.0010440921392752772,"frozenset({'fluid retention', 'leg pain'})"
0.0008598405852855224,"frozenset({'vaginal itching', 'fluid retention'})"
0.000625645386624552,"frozenset({'fluid retention', 'skin dryness, peeling, scaliness, or roughness'})"
0.0005136096431729063,"frozenset({'paresthesia', 'fluid retention'})"
0.0019390282586540862,"frozenset({'vomiting', 'nausea', 'fluid retention'})"
0.0018749114175221203,"frozenset({'fluid retention', 'decreased appetite', 'nausea'})"
0.0017217059129225807,"frozenset({'vomiting', 'decreased appetite', 'fluid retention'})"
0.0009691766722684539,"frozenset({'vomiting', 'decreased appetite', 'nausea', 'fluid retention'})"
0.0012931354485141765,"frozenset({'fluid retention', 'nausea', 'fever'})"
0.0012026969568122456,"frozenset({'fluid retention', 'decreased appetite', 'fever'})"
0.0011966227297576383,"frozenset({'vomiting', 'fluid retention', 'fever'})"
0.0011770502203594592,"frozenset({'fluid retention', 'headache', 'fever'})"
0.001156127882726923,"frozenset({'fluid retention', 'diarrhea', 'fever'})"
0.0011817746191797095,"frozenset({'sharp abdominal pain', 'fluid retention', 'fever'})"
0.0006600660066006601,"frozenset({'fluid retention', 'decreased appetite', 'nausea', 'fever'})"
0.0006479175524914454,"frozenset({'vomiting', 'nausea', 'fluid retention', 'fever'})"
