antecedents,consequents,fitness,support,confidence,lift,cooccurrence_score,combined_score
"frozenset({'lower abdominal pain', 'burning abdominal pain'})",frozenset({'sharp abdominal pain'}),0.004904588112062777,0.004853307416631233,0.5077314128362634,3.8745700859446877,95091,0.00954762506318402
"frozenset({'foreign body sensation in eye', 'lacrimation'})",frozenset({'pain in eye'}),0.004903154582080033,0.0048931273495447705,0.5034722222222222,13.119125030776265,51860,0.03231966901415752
"frozenset({'itching of skin', 'skin growth'})",frozenset({'abnormal appearing skin'}),0.004900443331933911,0.004920123914231914,0.5004462140454452,7.540357565969216,70879,0.01856630110620762
"frozenset({'skin moles', 'acne or pimples'})",frozenset({'skin swelling'}),0.004897157333323946,0.004704151396734766,0.5229591836734694,8.486888649216532,54663,0.020878418020649485
"frozenset({'cough', 'sore throat', 'coryza'})",frozenset({'fever'}),0.004896115259052776,0.003494705298750734,0.4694469628286491,5.693842399901151,186521,0.009341197066224287
"frozenset({'lower abdominal pain', 'vaginal discharge'})",frozenset({'sharp abdominal pain'}),0.004885106419149609,0.004796614630788232,0.5116630669546436,3.904573093539314,75646,0.009582800674003357
"frozenset({'knee pain', 'hip pain'})",frozenset({'leg pain'}),0.004885105132668803,0.004847233189576626,0.5063451776649747,7.732244214402826,59747,0.018977812593401176
"frozenset({'irregular appearing scalp', 'skin growth'})",frozenset({'skin lesion'}),0.0048792430551457535,0.0056301335655037895,0.43575010447137486,8.725307547598547,61218,0.021406070015778194
"frozenset({'nausea', 'sharp chest pain', 'vomiting'})",frozenset({'sharp abdominal pain'}),0.004870244204997677,0.00344881113878259,0.4731481481481482,3.6106603111163764,243809,0.005891870453853619
"frozenset({'spots or clouds in vision', 'symptoms of eye'})",frozenset({'pain in eye'}),0.004847482920708388,0.004849257931928162,0.5022368237103313,13.086933885316848,50758,0.03187291209676525
frozenset({'pain in eye'}),frozenset({'lacrimation'}),0.004841349470148796,0.013677134584624107,0.35638915268544896,12.02110583148062,20265,0.058595466762976896
"frozenset({'arm pain', 'low back pain', 'neck pain'})",frozenset({'back pain'}),0.004838729478678589,0.0030877320860920447,0.5247763248451479,5.949038930331905,139030,0.009639636455457566
"frozenset({'itching of skin', 'acne or pimples'})",frozenset({'skin swelling'}),0.004835464088883198,0.005277153482219387,0.46056429286681977,7.474307730689823,62708,0.018166069213887637
"frozenset({'skin rash', 'abnormal appearing skin', 'skin lesion'})",frozenset({'skin swelling'}),0.004834548022071689,0.0033887437823536953,0.47796287482151356,7.7566621329331,182864,0.012563416946791781
"frozenset({'spots or clouds in vision', 'pain in eye'})",frozenset({'symptoms of eye'}),0.004832619558442802,0.004849257931928162,0.5006968641114983,14.723391403498594,50758,0.03574851564526304
"frozenset({'suprapubic pain', 'frequent urination'})",frozenset({'painful urination'}),0.0048277554547485535,0.005056456565901989,0.4797950688440602,13.686907193958003,53535,0.03320529811683436
"frozenset({'upper abdominal pain', 'vomiting'})",frozenset({'nausea'}),0.004818490514295375,0.004667706034407122,0.5185573967159032,5.412496481223291,89692,0.01310080424663848
"frozenset({'burning abdominal pain', 'sharp chest pain'})",frozenset({'sharp abdominal pain'}),0.0048137118988489675,0.005009212577699488,0.4828887443070918,3.6849921754496973,77437,0.008913599462647378
"frozenset({'frequent urination', 'painful urination'})",frozenset({'blood in urine'}),0.004799839372458927,0.005057131480019168,0.4769573520050923,17.849849706887554,48078,0.04305448079180621
"frozenset({'frequent urination', 'painful urination'})",frozenset({'suprapubic pain'}),0.004798561516607171,0.005056456565901989,0.4768936982813495,14.144995114155565,53535,0.03410913190450789
"frozenset({'burning abdominal pain', 'upper abdominal pain'})",frozenset({'nausea'}),0.004792763958734439,0.004737222188476517,0.5082548877624911,5.304962978063824,63872,0.012772846001401793
"frozenset({'fever', 'wheezing'})",frozenset({'nasal congestion'}),0.004791897545381145,0.004802013943725661,0.5013387824126269,7.669230243940209,63843,0.018463179629280162
"frozenset({'lower abdominal pain', 'intermenstrual bleeding'})",frozenset({'sharp abdominal pain'}),0.004788479798369158,0.004641384383837157,0.5182366239638282,3.9547368350414622,72502,0.009512468402597021
"frozenset({'acne or pimples', 'skin growth'})",frozenset({'skin lesion'}),0.00478744440083011,0.005143520487018027,0.46777559538423763,9.366574766378768,59609,0.022536104008354117
"frozenset({'cough', 'difficulty breathing'})",frozenset({'shortness of breath'}),0.004785912485959304,0.005458705379740428,0.4407629427792915,5.094708658796216,66732,0.012257843798663686
"frozenset({'loss of sensation', 'back pain'})",frozenset({'leg pain'}),0.004781233720243214,0.005152969284658527,0.46631649667134917,7.120978321735578,64218,0.017111102663619007
"frozenset({'low back pain', 'back pain', 'neck pain'})",frozenset({'leg pain'}),0.004780966287019515,0.003622264066897487,0.44234731723398996,6.754952224907354,155276,0.010823451792048279
"frozenset({'sharp abdominal pain', 'painful urination'})",frozenset({'suprapubic pain'}),0.004779605582904769,0.0058967246417893325,0.4076614408361329,12.091518738112525,62976,0.029066406062791757
"frozenset({'insomnia', 'excessive anger'})",frozenset({'anxiety and nervousness'}),0.004773324962062038,0.004843858618990733,0.4951020971302428,12.540436676324713,52885,0.030074532427380885
"frozenset({'low back pain', 'loss of sensation'})",frozenset({'back pain'}),0.004769108126903513,0.005036209142386631,0.4758625087685734,5.394535645229433,63879,0.01292823727095314
"frozenset({'insomnia', 'delusions or hallucinations'})",frozenset({'anxiety and nervousness'}),0.0047669564379635675,0.004989640068301308,0.48006493506493503,12.15956053024364,53934,0.02912641833787561
"frozenset({'cough', 'coryza', 'fever'})",frozenset({'sore throat'}),0.004763951244473546,0.003494705298750734,0.45677487649964715,8.036259083833812,186521,0.012828228792701773
frozenset({'hip pain'}),frozenset({'low back pain'}),0.004756783788706766,0.013687933210498965,0.3498895866399835,7.814487328150983,20281,0.037425652943123514
"frozenset({'skin moles', 'itching of skin'})",frozenset({'abnormal appearing skin'}),0.004754217915124159,0.004451733516909973,0.5363473735566759,8.081289982180868,61907,0.019295498741867954
"frozenset({'suprapubic pain', 'blood in urine'})",frozenset({'painful urination'}),0.004752794294681733,0.004650833181477657,0.513334326579261,14.64366714791478,50771,0.03496076422121726
"frozenset({'insomnia', 'anxiety and nervousness', 'depression'})",frozenset({'depressive or psychotic symptoms'}),0.0047520718364460965,0.0033131534012296937,0.480473720270138,7.867554064857054,143845,0.012524226672932208
"frozenset({'nasal congestion', 'vomiting'})",frozenset({'fever'}),0.004748011741195413,0.005245432518711994,0.4549552186384125,5.518074498407648,83003,0.013168536591140246
"frozenset({'depressive or psychotic symptoms', 'hostile behavior'})",frozenset({'depression'}),0.004747499897422497,0.006128220183981588,0.3897162968367741,9.126601424617792,71027,0.021796763526262957
"frozenset({'sore throat', 'coryza', 'nasal congestion'})",frozenset({'fever'}),0.004741372801775682,0.0033394750517996585,0.4756320292223397,5.76886001864641,165764,0.009163033972341835
"frozenset({'itchiness of eye', 'pain in eye'})",frozenset({'symptoms of eye'}),0.004741227938587083,0.0053939136244912835,0.44186432244153256,12.993373501735478,56132,0.03096812040681413
"frozenset({'ear pain', 'nasal congestion'})",frozenset({'cough'}),0.004741040037925301,0.005503924625591393,0.4330625033189952,4.39210447655025,85859,0.010468771533703599
"frozenset({'skin dryness, peeling, scaliness, or roughness', 'skin rash'})",frozenset({'skin swelling'}),0.004737769407192715,0.005094926670581168,0.46731459700383804,7.583855629164039,62515,0.018056656714047284
frozenset({'depression'}),frozenset({'insomnia'}),0.004729987344227196,0.014262285124217943,0.3340024340514312,8.51291669896589,21132,0.04055245302364569
"frozenset({'leg pain', 'low back pain', 'hip pain'})",frozenset({'back pain'}),0.00472981997062612,0.0032915561494799785,0.4813462297670746,5.456700930053951,157289,0.00864547768438525
"frozenset({'irregular appearing scalp', 'skin swelling', 'skin growth'})",frozenset({'abnormal appearing skin'}),0.004721789017729955,0.003149149270755296,0.5021523891519586,7.566064964710968,150959,0.011964618244710937
"frozenset({'low back pain', 'loss of sensation'})",frozenset({'neck pain'}),0.004720778805887995,0.005010562405933845,0.4734391939289586,11.429606192666604,54869,0.027113273253565193
"frozenset({'leg pain', 'arm pain'})",frozenset({'back pain'}),0.004714187342360527,0.005953417427632334,0.39827523929925956,4.514980557245422,71596,0.010705464758442416
"frozenset({'shortness of breath', 'wheezing'})",frozenset({'cough'}),0.004708261648337739,0.004607638677978227,0.5132696789715059,5.205562793848515,55505,0.012310954162080164
"frozenset({'low back pain', 'loss of sensation'})",frozenset({'leg pain'}),0.0047055677963390085,0.0050024634365277015,0.47267393661118545,7.21806086613721,61295,0.01706735094773031
"frozenset({'irregular appearing scalp', 'skin lesion'})",frozenset({'skin growth'}),0.004704045376829849,0.0056301335655037895,0.42010374175353776,10.048188145414054,61218,0.023766378312012944
"frozenset({'low back pain', 'shoulder pain'})",frozenset({'back pain'}),0.004703696484070752,0.004687953457922479,0.5040272839416589,5.7138209026544375,62020,0.013500938566220061
"frozenset({'spots or clouds in vision', 'symptoms of eye'})",frozenset({'diminished vision'}),0.004699212996495843,0.004774342464921338,0.49447784146511947,13.938568638845263,50556,0.03290626423038691
"frozenset({'leg pain', 'hip pain', 'back pain'})",frozenset({'low back pain'}),0.004695065733553821,0.0032915561494799785,0.4778093465268933,10.671466732013416,157289,0.01678340302726796
"frozenset({'diminished vision', 'spots or clouds in vision'})",frozenset({'symptoms of eye'}),0.004688071208359102,0.004774342464921338,0.4933054393305439,14.506040651217317,50556,0.03416475905076142
"frozenset({'cough', 'nasal congestion', 'fever'})",frozenset({'sore throat'}),0.004685051697137944,0.00443891014868358,0.35415432663830704,6.2308066203994485,232115,0.009795197087322193
"frozenset({'anxiety and nervousness', 'excessive anger'})",frozenset({'delusions or hallucinations'}),0.0046817715379486825,0.005149594714072634,0.4569135876399784,15.70608656733776,49351,0.036955161997247965
"frozenset({'skin moles', 'skin dryness, peeling, scaliness, or roughness'})",frozenset({'skin swelling'}),0.0046726991056824044,0.0046704056908758364,0.5025782555014888,8.156134981696505,53875,0.019144441709618893
"frozenset({'sore throat', 'ear pain'})",frozenset({'cough'}),0.004672073974408763,0.005418210532709713,0.43347732181425486,4.396311550947185,77983,0.010325491164510524
"frozenset({'coryza', 'wheezing'})",frozenset({'nasal congestion'}),0.00467205500765372,0.004455783001613044,0.526601260269602,8.05568301004224,50009,0.01890202333409411
"frozenset({'diminished vision', 'spots or clouds in vision'})",frozenset({'pain in eye'}),0.004669577224160585,0.004764893667280838,0.4923291492329149,12.828766672715222,50869,0.03009495300485218
"frozenset({'spots or clouds in vision', 'pain in eye'})",frozenset({'diminished vision'}),0.004666323163377199,0.004764893667280838,0.49198606271777007,13.868329234386135,50869,0.03251098716805066
"frozenset({'side pain', 'back pain'})",frozenset({'sharp abdominal pain'}),0.004666031454374629,0.006073552140490122,0.3864553809155715,2.9490955662629204,79556,0.006921990024700927
"frozenset({'nasal congestion', 'fever'})",frozenset({'coryza'}),0.004661249159431488,0.007496946013619767,0.3132013759657136,9.824309482748728,81024,0.023068007282177054
"frozenset({'lacrimation', 'eye redness'})",frozenset({'diminished vision'}),0.0046571856228066755,0.0049025761471852706,0.477298114199356,13.45429859151418,50029,0.03148292886707097
"frozenset({'burning abdominal pain', 'upper abdominal pain'})",frozenset({'sharp abdominal pain'}),0.0046494276933917045,0.004665681292055586,0.5005792903692976,3.819991229760236,71034,0.00892175542034214
"frozenset({'nausea', 'fever'})",frozenset({'vomiting'}),0.004645177328853846,0.004650833181477657,0.5017109574080815,4.444504677038982,102354,0.010370691515054483
"frozenset({'foreign body sensation in eye', 'eye redness'})",frozenset({'diminished vision'}),0.00464157540231263,0.00442946135104308,0.5262609253468047,14.834484813625556,45091,0.03457996186351885
frozenset({'ear pain'}),frozenset({'cough'}),0.00463641854052575,0.01412527755843069,0.3305483606039547,3.352409694208905,20929,0.01565269366177468
"frozenset({'dizziness', 'sharp chest pain'})",frozenset({'shortness of breath'}),0.004635502288668565,0.005324397470421889,0.4376213457591391,5.0583954391773105,86581,0.011786415391980427
frozenset({'pain during pregnancy'}),frozenset({'sharp abdominal pain'}),0.0046328580690490045,0.009894240957838115,0.47055047343925527,3.590837088708553,14660,0.01671800303083668
frozenset({'diminished hearing'}),frozenset({'ear pain'}),0.0046326237956471755,0.01013990969649112,0.4591827378587365,10.745424335130995,15024,0.05003146396003561
"frozenset({'lower abdominal pain', 'cramps and spasms'})",frozenset({'sharp abdominal pain'}),0.0046324865280311,0.004542172008611904,0.5122545288476177,3.909086622739117,73002,0.009095460193584407
"frozenset({'excessive anger', 'depression'})",frozenset({'delusions or hallucinations'}),0.004628234611985854,0.005335871010413925,0.4360006617768709,14.987219296003534,52201,0.034866915792371646
"frozenset({'vomiting', 'blood in stool'})",frozenset({'nausea'}),0.004619911081374393,0.00473047304730473,0.4906201875962481,5.120898970488767,87766,0.011884918127964047
"frozenset({'irregular appearing scalp', 'abnormal appearing skin', 'skin lesion'})",frozenset({'skin swelling'}),0.004618241534711042,0.0031916688601375475,0.48462799754047964,7.864827657347234,168404,0.012165095901253559
"frozenset({'suprapubic pain', 'painful urination'})",frozenset({'sharp abdominal pain'}),0.004612179507105583,0.0058967246417893325,0.39338135974786137,3.0019486884472872,62976,0.0069635049706164255
"frozenset({'shortness of breath', 'nasal congestion'})",frozenset({'fever'}),0.004609529349915893,0.004752745213171624,0.48723448419013354,5.909584222378625,67264,0.013684832235138117
frozenset({'frequent urination'}),frozenset({'blood in urine'}),0.004604468105169114,0.011629445153104268,0.3982296794471793,14.903512645462408,17231,0.06902100193978797
"frozenset({'foreign body sensation in eye', 'spots or clouds in vision'})",frozenset({'symptoms of eye'}),0.004604215790682737,0.004482779566300188,0.5158434296365331,15.168788266607695,44299,0.03507649386505168
"frozenset({'itchiness of eye', 'symptoms of eye'})",frozenset({'lacrimation'}),0.004600872460116234,0.004987615325949773,0.4635263124882394,15.634872206716818,52999,0.03614611940506984
"frozenset({'eye redness', 'diminished vision'})",frozenset({'lacrimation'}),0.004597075366032871,0.0049025761471852706,0.4711376313399922,15.891604121099238,50029,0.036706238302549196
"frozenset({'foreign body sensation in eye', 'spots or clouds in vision'})",frozenset({'pain in eye'}),0.004594537689412905,0.004478055167479938,0.5152997825411618,13.427319278213275,44421,0.030984087794309677
"frozenset({'abusing alcohol', 'depressive or psychotic symptoms'})",frozenset({'depression'}),0.004590129055954418,0.005055781651784811,0.45623972227297643,10.68448543995007,59466,0.024645351423134593
"frozenset({'lacrimation', 'itchiness of eye'})",frozenset({'diminished vision'}),0.004573435139176984,0.005437783042107892,0.42280646515533166,11.918262945925846,54013,0.027401633816845895
frozenset({'intermenstrual bleeding'}),frozenset({'sharp abdominal pain'}),0.004561997381531512,0.010899862992434213,0.42081400802543123,3.211291100020296,16150,0.014729598292187448
"frozenset({'skin irritation', 'abnormal appearing skin'})",frozenset({'skin lesion'}),0.004556804579042745,0.0044902036215891524,0.5096912587144717,10.205879335362335,60780,0.02335735441488388
frozenset({'eye redness'}),frozenset({'symptoms of eye'}),0.004543794860307846,0.01059952621028974,0.4309469582635897,12.67233968385522,15705,0.05788513873696456
"frozenset({'sore throat', 'nasal congestion'})",frozenset({'coryza'}),0.004543662304451675,0.007021131561008862,0.3258370658063708,10.220658084793914,76680,0.023382258474357143
"frozenset({'skin irritation', 'skin lesion'})",frozenset({'abnormal appearing skin'}),0.004539069762686581,0.0044902036215891524,0.5077075702075702,7.649766370231453,60780,0.01743925172576889
"frozenset({'eye redness', 'pain in eye'})",frozenset({'symptoms of eye'}),0.004528816522072891,0.005231934236368422,0.43506566393534624,12.793453515452091,55625,0.02912090592343311
"frozenset({'hip pain', 'neck pain'})",frozenset({'back pain'}),0.004525254821639128,0.004479404995714295,0.5073771118416023,5.751795665697637,61045,0.013072379619442522
"frozenset({'skin swelling', 'skin growth'})",frozenset({'skin moles'}),0.0045184000858370646,0.005968940452327441,0.3807473738591355,14.775463225841788,60101,0.033579580642842166
"frozenset({'pain in eye', 'symptoms of eye'})",frozenset({'lacrimation'}),0.004498211348836505,0.005808985806556115,0.38942177178535875,13.13530531566491,60367,0.029713972402901086
"frozenset({'lacrimation', 'diminished vision'})",frozenset({'itchiness of eye'}),0.004494192451121938,0.005437783042107892,0.4154806105610561,14.851752864897469,54013,0.03355446749986438
"frozenset({'skin rash', 'acne or pimples'})",frozenset({'skin lesion'}),0.004492178010373382,0.004933622196575485,0.4575040680936287,9.160901299695752,59076,0.02067754875500602
"frozenset({'upper abdominal pain', 'vomiting'})",frozenset({'sharp abdominal pain'}),0.0044892488860097095,0.004505051732167082,0.5004873659743571,3.819289741725813,84950,0.008611434599956563
"frozenset({'depressive or psychotic symptoms', 'depression'})",frozenset({'insomnia'}),0.0044867672313225054,0.006565564531913314,0.34392787696659005,8.765892306694777,70603,0.019794091977853683
"frozenset({'lacrimation', 'spots or clouds in vision'})",frozenset({'symptoms of eye'}),0.0044866927976027725,0.004384242105192115,0.5139240506329115,15.112347393201937,44946,0.03405064941559986
"frozenset({'itchiness of eye', 'pain in eye'})",frozenset({'diminished vision'}),0.004482150359705674,0.005244082690477637,0.4295903134848233,12.10948918024196,55831,0.027280343528883675
frozenset({'skin lesion'}),frozenset({'skin growth'}),0.004468638588949524,0.014994566941356712,0.3002459592410401,7.181387806167722,22217,0.03233102539127633
"frozenset({'anxiety and nervousness', 'temper problems'})",frozenset({'depression'}),0.004457570677728569,0.0045340730392057615,0.49378904814406466,11.563837249895151,54538,0.025889993179633787
"frozenset({'cramps and spasms', 'pelvic pain'})",frozenset({'sharp abdominal pain'}),0.0044413746457232966,0.004368044166379828,0.510611439842209,3.8965479785899633,52989,0.008690756655792529
"frozenset({'irregular appearing scalp', 'skin swelling'})","frozenset({'skin dryness, peeling, scaliness, or roughness'})",0.004438617852709536,0.005707748688979327,0.3910389790539603,12.303117747751925,59969,0.02745997097044761
"frozenset({'eye redness', 'diminished vision'})",frozenset({'symptoms of eye'}),0.004436871516425577,0.0048161871401864115,0.4628356466467765,13.610052048487296,53033,0.03033820906817874
"frozenset({'irregular appearing scalp', 'skin rash'})",frozenset({'skin swelling'}),0.004432653309012557,0.0047203493355470515,0.4717388371779307,7.655654796072558,62552,0.01704739855784109
"frozenset({'coryza', 'wheezing'})",frozenset({'cough'}),0.0044322974884912795,0.004339697773458328,0.5128818696657893,5.201629645689458,51945,0.011577539188400269
"frozenset({'foreign body sensation in eye', 'eye redness'})",frozenset({'symptoms of eye'}),0.004414362369351486,0.004319450349942969,0.5131906021970972,15.09077975583728,45293,0.033451751498876366
frozenset({'spots or clouds in vision'}),frozenset({'pain in eye'}),0.004404538071193783,0.009685017581512752,0.4569772625947392,11.907592076760354,14350,0.052701011851238794
"frozenset({'eye redness', 'pain in eye'})",frozenset({'diminished vision'}),0.004402674643934558,0.005158368597595956,0.42894825457402624,12.091390528598016,55415,0.026754295850605524
"frozenset({'skin moles', 'skin swelling'})",frozenset({'irregular appearing scalp'}),0.004398351154144577,0.0054418325268109635,0.406319290465632,12.4791390067826,57124,0.027592892947819168
"frozenset({'cramps and spasms', 'pelvic pain'})",frozenset({'lower abdominal pain'}),0.004393570454366843,0.004344422172278577,0.5078500986193294,8.382157242077552,46948,0.01849368117201453
"frozenset({'coryza', 'vomiting'})",frozenset({'cough'}),0.004389814920927914,0.004229686772358217,0.5211209047064693,5.285189645475378,60427,0.011649499785872916
frozenset({'eye redness'}),frozenset({'diminished vision'}),0.004379662189678743,0.010405825858659486,0.42307164613231624,11.925737989172402,15418,0.05250198669483782
"frozenset({'burning abdominal pain', 'back pain'})",frozenset({'sharp abdominal pain'}),0.004371835146027321,0.004260732821748433,0.5152207622623031,3.9317223686589307,80981,0.00863098776271752
"frozenset({'eye redness', 'symptoms of eye'})",frozenset({'diminished vision'}),0.004355790196768516,0.0048161871401864115,0.4543775867558103,12.808204230513507,53033,0.028029057744902275
"frozenset({'itchiness of eye', 'diminished vision'})",frozenset({'symptoms of eye'}),0.0043483963844678395,0.004790540403733625,0.4560231288146483,13.409724517649392,53418,0.029294846950814128
"frozenset({'drug abuse', 'depressive or psychotic symptoms'})",frozenset({'hostile behavior'}),0.0043277013448269844,0.004465906713370724,0.48668726095910564,14.995943060396325,50323,0.032593680832591836
"frozenset({'chest tightness', 'irregular heartbeat'})",frozenset({'shortness of breath'}),0.00432294335838277,0.00425735825116254,0.5098609763983188,5.893401824707237,56454,0.012792576524720265
"frozenset({'lacrimation', 'spots or clouds in vision'})",frozenset({'pain in eye'}),0.004313340644535495,0.004298528012310433,0.503876582278481,13.129661560700589,47255,0.02843789640118332
"frozenset({'eye redness', 'pain in eye'})",frozenset({'lacrimation'}),0.004310084256928295,0.00510370055410449,0.4244022898192838,14.315207975881309,53302,0.031007058297910717
"frozenset({'shortness of breath', 'difficulty breathing'})",frozenset({'sharp chest pain'}),0.004309887536689419,0.005597737687879217,0.3871178529754959,3.9782003815912153,86897,0.00862069735245292
"frozenset({'nausea', 'blood in stool'})",frozenset({'vomiting'}),0.004309503735456388,0.00473047304730473,0.45765589291544234,4.054234268761799,87766,0.00877712879949597
"frozenset({'sore throat', 'shortness of breath'})",frozenset({'cough'}),0.00429392405410331,0.004172319072398037,0.5167168171180208,5.240523546092269,77455,0.01129808365582415
"frozenset({'skin moles', 'itching of skin'})",frozenset({'skin lesion'}),0.00428725701251017,0.0042269871158895035,0.5092697999674745,10.19744019295378,52310,0.021951793768882948
"frozenset({'skin dryness, peeling, scaliness, or roughness', 'skin lesion'})",frozenset({'itching of skin'}),0.004285895422930301,0.005447231839748392,0.3955403087478559,9.440554926181731,59001,0.02034061741329181
"frozenset({'fever', 'difficulty breathing'})",frozenset({'cough'}),0.004278321143647645,0.0042769307605607185,0.502298668357641,5.094295195152855,79708,0.01094405717800283
"frozenset({'anxiety and nervousness', 'temper problems'})",frozenset({'depressive or psychotic symptoms'}),0.0042715270516280315,0.0044382352345664015,0.4833517089305402,7.914679912595467,56060,0.01697879759170988
frozenset({'eye redness'}),frozenset({'lacrimation'}),0.004267619403045786,0.010271517949340947,0.41761106385314056,14.086138023978027,15219,0.060422482549028766
"frozenset({'cough', 'ear pain'})",frozenset({'nasal congestion'}),0.004265780732675777,0.005503924625591393,0.38965072387596156,5.960682119467834,85859,0.012783327837555687
"frozenset({'acne or pimples', 'abnormal appearing skin'})",frozenset({'itching of skin'}),0.004261520462137188,0.005784013984220508,0.3705144833549503,8.84325125328258,69992,0.018951626459196895
"frozenset({'itchiness of eye', 'symptoms of eye'})",frozenset({'diminished vision'}),0.004245298232719182,0.004790540403733625,0.44521106441698555,12.549814086233948,53418,0.026766263465922965
"frozenset({'skin moles', 'abnormal appearing skin'})",frozenset({'irregular appearing scalp'}),0.004239890437094269,0.005326422212773425,0.4001216791725816,12.288793988343159,56582,0.026190086654469064
"frozenset({'foreign body sensation in eye', 'spots or clouds in vision'})",frozenset({'diminished vision'}),0.004207787902542013,0.004285029729966861,0.49308791550170855,13.899388767030354,44418,0.02936796817410238
"frozenset({'skin growth', 'skin lesion'})",frozenset({'irregular appearing scalp'}),0.0042043583313548325,0.0056301335655037895,0.3754782373857857,11.531928776970691,61218,0.024378412414470623
"frozenset({'low back pain', 'headache'})",frozenset({'neck pain'}),0.004193054848811491,0.0044362104922148655,0.474687657976457,11.45974618232439,54547,0.024132098173998723
"frozenset({'insomnia', 'temper problems'})",frozenset({'depression'}),0.004183413056059372,0.004110226973617607,0.510991777143816,11.966700697666756,47884,0.0251335679640795
"frozenset({'itching of skin', 'skin irritation'})",frozenset({'abnormal appearing skin'}),0.004182586840649738,0.004055558930126142,0.5177494399448561,7.801069919593794,54544,0.016380400822908387
frozenset({'frequent urination'}),frozenset({'retention of urine'}),0.004172216611520844,0.01106859152172886,0.3790242436848552,11.285269198813163,16400,0.0473446895833124
"frozenset({'irregular heartbeat', 'palpitations'})",frozenset({'shortness of breath'}),0.004164235010993177,0.00427153144762329,0.4895196844303504,5.658280070444414,48204,0.011831456420205756
"frozenset({'loss of sensation', 'neck pain'})",frozenset({'arm pain'}),0.004163775459284202,0.0047048263108519445,0.4445790816326531,9.418755278073881,54774,0.019700902991869794
"frozenset({'leg pain', 'arm pain'})",frozenset({'low back pain'}),0.004157173293425138,0.0055896387184730745,0.3739389561134188,8.351609609511002,67458,0.017456398002609542
"frozenset({'sore throat', 'wheezing'})",frozenset({'cough'}),0.004157096762247949,0.0038497101243866716,0.5419992398327632,5.4969369763302165,64305,0.011469578664178902
frozenset({'low back pain'}),frozenset({'hip pain'}),0.004156135957079317,0.013687933210498965,0.30570838546298673,7.814487328150983,20281,0.032699846960329376
"frozenset({'abusing alcohol', 'anxiety and nervousness'})",frozenset({'depressive or psychotic symptoms'}),0.0041505708285064875,0.004249934195873575,0.4903823689743789,8.02980399883151,54713,0.016734856691006536
"frozenset({'spots or clouds in vision', 'symptoms of eye'})",frozenset({'foreign body sensation in eye'}),0.004143987314471615,0.004482779566300188,0.4642807213756466,20.795997957636395,44299,0.043282047797615554
"frozenset({'anxiety and nervousness', 'excessive anger'})",frozenset({'insomnia'}),0.0041436085184772325,0.004843858618990733,0.4297862147433978,10.954214315429278,52885,0.022804742545233833
"frozenset({'shortness of breath', 'weakness'})",frozenset({'sharp chest pain'}),0.004134358609368136,0.0053459947221716035,0.38874165685119744,3.9948873340226085,85836,0.00830221818537374
"frozenset({'cough', 'ear pain'})",frozenset({'sore throat'}),0.004134302164749883,0.005418210532709713,0.38358258875244877,6.748552124592906,77983,0.014025726587497473
"frozenset({'spots or clouds in vision', 'pain in eye'})",frozenset({'foreign body sensation in eye'}),0.004122597023615371,0.004478055167479938,0.4623693379790941,20.71038353648793,44421,0.04288116811892447
frozenset({'itchiness of eye'}),frozenset({'symptoms of eye'}),0.004116593083665905,0.010760155770178245,0.3846320868516285,11.31041387908493,15943,0.04681042314021426
"frozenset({'cough', 'wheezing'})",frozenset({'shortness of breath'}),0.004107338373748295,0.004607638677978227,0.4477602151242867,5.175589015432397,55505,0.010677847161244317
"frozenset({'shortness of breath', 'difficulty breathing'})",frozenset({'cough'}),0.004099019562070162,0.005458705379740428,0.3775029171528588,3.8286211335099987,66732,0.007889552295371647
"frozenset({'low back pain', 'paresthesia'})",frozenset({'back pain'}),0.004096422960501623,0.00411832594302375,0.49938620181684257,5.661208052317589,58071,0.01164303947486208
"frozenset({'leg pain', 'shoulder pain'})",frozenset({'arm pain'}),0.004087314389625245,0.00453002355450269,0.4531766929984471,9.600902393797405,56571,0.019709703024105737
"frozenset({'itching of skin', 'skin dryness, peeling, scaliness, or roughness'})",frozenset({'skin swelling'}),0.004085066603655408,0.004849257931928162,0.4232445805843544,6.868661530278427,61478,0.014097392993779597
"frozenset({'itching of skin', 'skin rash', 'abnormal appearing skin'})",frozenset({'skin swelling'}),0.004084093494222221,0.003330701168276337,0.410770767437989,6.666229167468184,172958,0.00912043260008947
"frozenset({'lacrimation', 'symptoms of eye'})",frozenset({'itchiness of eye'}),0.004075094979535173,0.004987615325949773,0.41055555555555556,14.675702050663451,52999,0.030051335016158105
"frozenset({'itching of skin', 'skin lesion'})",frozenset({'acne or pimples'}),0.0040440372263173185,0.005446556925631213,0.37326549491211836,11.453049055611805,59697,0.023284183491361354
"frozenset({'irregular appearing scalp', 'skin swelling'})",frozenset({'skin moles'}),0.004035736824471493,0.0054418325268109635,0.37282101077357005,14.467869019482873,57124,0.029352839513802357
"frozenset({'skin growth', 'abnormal appearing skin'})",frozenset({'skin moles'}),0.0040352761249793125,0.006016859354647121,0.3373443826389677,13.091146157111634,63180,0.02657180240748699
"frozenset({'insomnia', 'excessive anger'})",frozenset({'depressive or psychotic symptoms'}),0.0040248078415341774,0.004447009118089723,0.45453918322295805,7.442886983687645,53981,0.015044604374168647
